close,timestamp,exchange,expiry,high,low,open,oi,type,instrument,volume
12706.15,1/1/2013 10:02,NFO,31-Jan-13,12711,12703,12705,1109575,Futures,CNXBAN,10650
12705,1/1/2013 10:03,NFO,31-Jan-13,12708.5,12703.65,12708.5,1109575,Futures,CNXBAN,1625
12704,1/1/2013 10:04,NFO,31-Jan-13,12707.85,12703.65,12705,1114600,Futures,CNXBAN,1050
12703.05,1/1/2013 10:05,NFO,31-Jan-13,12704,12703.05,12704,1114600,Futures,CNXBAN,1400
12696.95,1/1/2013 10:06,NFO,31-Jan-13,12704,12695,12704,1114600,Futures,CNXBAN,3325
12695.55,1/1/2013 10:07,NFO,31-Jan-13,12698,12695,12696.95,1114975,Futures,CNXBAN,1575
12699,1/1/2013 10:08,NFO,31-Jan-13,12699,12695.15,12695.55,1114975,Futures,CNXBAN,1350
12698,1/1/2013 10:09,NFO,31-Jan-13,12699.55,12695.4,12699,1114975,Futures,CNXBAN,1025
12695,1/1/2013 10:10,NFO,31-Jan-13,12698,12695,12698,1114975,Futures,CNXBAN,1275
12697,1/1/2013 10:11,NFO,31-Jan-13,12697,12693.1,12695,1116125,Futures,CNXBAN,1300
12698,1/1/2013 10:12,NFO,31-Jan-13,12698,12694.05,12697,1116125,Futures,CNXBAN,750
12697.95,1/1/2013 10:13,NFO,31-Jan-13,12699.85,12695,12698,1116125,Futures,CNXBAN,2400
12694,1/1/2013 10:14,NFO,31-Jan-13,12698.8,12692.3,12697.95,1117300,Futures,CNXBAN,2775
12697,1/1/2013 10:15,NFO,31-Jan-13,12697.8,12694,12694,1117300,Futures,CNXBAN,775
12691.65,1/1/2013 10:16,NFO,31-Jan-13,12697,12690.9,12697,1119125,Futures,CNXBAN,2025
12693.3,1/1/2013 10:17,NFO,31-Jan-13,12695.95,12690.3,12691.65,1119125,Futures,CNXBAN,925
12693.1,1/1/2013 10:18,NFO,31-Jan-13,12696,12693.1,12696,1119125,Futures,CNXBAN,600
12692.05,1/1/2013 10:19,NFO,31-Jan-13,12695.5,12692,12693.1,1119200,Futures,CNXBAN,900
12694.8,1/1/2013 10:20,NFO,31-Jan-13,12695,12692,12692.05,1119200,Futures,CNXBAN,325
12694,1/1/2013 10:21,NFO,31-Jan-13,12694.9,12692,12694.8,1119200,Futures,CNXBAN,225
12704.9,1/1/2013 10:22,NFO,31-Jan-13,12705,12694,12694,1119200,Futures,CNXBAN,4125
12702,1/1/2013 10:23,NFO,31-Jan-13,12705,12699.75,12704.9,1120000,Futures,CNXBAN,1075
12700.05,1/1/2013 10:24,NFO,31-Jan-13,12702,12699.75,12702,1120000,Futures,CNXBAN,1100
12695.35,1/1/2013 10:25,NFO,31-Jan-13,12700.05,12695.35,12700.05,1121375,Futures,CNXBAN,1800
12696,1/1/2013 10:26,NFO,31-Jan-13,12699.9,12696,12697,1121375,Futures,CNXBAN,450
12697,1/1/2013 10:27,NFO,31-Jan-13,12697,12696,12696,1121375,Futures,CNXBAN,425
12699.95,1/1/2013 10:28,NFO,31-Jan-13,12699.95,12695.5,12697,1121925,Futures,CNXBAN,400
12699.75,1/1/2013 10:29,NFO,31-Jan-13,12700,12697.35,12699.95,1121925,Futures,CNXBAN,350
12700.6,1/1/2013 10:30,NFO,31-Jan-13,12705,12697.7,12699.75,1121925,Futures,CNXBAN,875
12704.85,1/1/2013 10:31,NFO,31-Jan-13,12705,12700.6,12700.6,1121925,Futures,CNXBAN,800
12699.95,1/1/2013 10:32,NFO,31-Jan-13,12704.85,12699.7,12704.85,1122700,Futures,CNXBAN,3025
12700,1/1/2013 10:33,NFO,31-Jan-13,12704.45,12699,12699.95,1122700,Futures,CNXBAN,2875
12700,1/1/2013 10:34,NFO,31-Jan-13,12700,12698,12700,1122700,Futures,CNXBAN,650
12696.1,1/1/2013 10:35,NFO,31-Jan-13,12700,12696.1,12700,1124500,Futures,CNXBAN,250
12695,1/1/2013 10:36,NFO,31-Jan-13,12697,12695,12696.1,1124500,Futures,CNXBAN,825
12691,1/1/2013 10:37,NFO,31-Jan-13,12697,12691,12695,1125500,Futures,CNXBAN,1950
12691.25,1/1/2013 10:38,NFO,31-Jan-13,12693,12691,12691,1125500,Futures,CNXBAN,1350
12695,1/1/2013 10:39,NFO,31-Jan-13,12695,12690,12691.25,1125500,Futures,CNXBAN,2675
12694.9,1/1/2013 10:40,NFO,31-Jan-13,12697.85,12691.5,12695,1125500,Futures,CNXBAN,550
12695,1/1/2013 10:41,NFO,31-Jan-13,12696,12691.6,12694.9,1124375,Futures,CNXBAN,275
12695,1/1/2013 10:42,NFO,31-Jan-13,12700,12694,12695,1124375,Futures,CNXBAN,1400
12692.4,1/1/2013 10:43,NFO,31-Jan-13,12697.15,12691,12695,1125350,Futures,CNXBAN,1675
12691.55,1/1/2013 10:44,NFO,31-Jan-13,12697.9,12690.25,12692.4,1125350,Futures,CNXBAN,725
12697.7,1/1/2013 10:45,NFO,31-Jan-13,12698,12691.55,12691.55,1125350,Futures,CNXBAN,500
12695.1,1/1/2013 10:46,NFO,31-Jan-13,12697.7,12694.5,12697.7,1125125,Futures,CNXBAN,250
12695.1,1/1/2013 10:47,NFO,31-Jan-13,12697.35,12695.1,12695.1,1125125,Futures,CNXBAN,400
12695.1,1/1/2013 10:48,NFO,31-Jan-13,12697.5,12695.1,12695.1,1125125,Futures,CNXBAN,200
12697,1/1/2013 10:49,NFO,31-Jan-13,12697,12694,12695.1,1125125,Futures,CNXBAN,350
12696,1/1/2013 10:50,NFO,31-Jan-13,12697,12694,12697,1125475,Futures,CNXBAN,875
12695.8,1/1/2013 10:51,NFO,31-Jan-13,12698,12694,12696,1125475,Futures,CNXBAN,975
12698.5,1/1/2013 10:52,NFO,31-Jan-13,12699,12694,12696.55,1125475,Futures,CNXBAN,950
12693,1/1/2013 10:53,NFO,31-Jan-13,12698.5,12692.95,12698.5,1126425,Futures,CNXBAN,2125
12691.4,1/1/2013 10:54,NFO,31-Jan-13,12697,12691.4,12693,1126425,Futures,CNXBAN,1625
12691.2,1/1/2013 10:55,NFO,31-Jan-13,12692.1,12691.1,12691.4,1125700,Futures,CNXBAN,800
12692.9,1/1/2013 10:56,NFO,31-Jan-13,12692.9,12691,12691.2,1125700,Futures,CNXBAN,600
12693,1/1/2013 10:57,NFO,31-Jan-13,12693,12691,12691.25,1125700,Futures,CNXBAN,750
12699,1/1/2013 10:58,NFO,31-Jan-13,12699.05,12693,12693,1125700,Futures,CNXBAN,1175
12694.85,1/1/2013 10:59,NFO,31-Jan-13,12699,12694.05,12699,1126525,Futures,CNXBAN,275
12694.5,1/1/2013 11:00,NFO,31-Jan-13,12695,12694.05,12695,1126525,Futures,CNXBAN,400
12695,1/1/2013 11:01,NFO,31-Jan-13,12695,12693.1,12694.5,1127050,Futures,CNXBAN,450
12695,1/1/2013 11:02,NFO,31-Jan-13,12695,12693.1,12695,1127050,Futures,CNXBAN,175
12698,1/1/2013 11:03,NFO,31-Jan-13,12699,12694.25,12695,1127050,Futures,CNXBAN,1000
12696.15,1/1/2013 11:04,NFO,31-Jan-13,12699,12696.05,12698,1127125,Futures,CNXBAN,500
12695.45,1/1/2013 11:05,NFO,31-Jan-13,12696.15,12695.45,12696.15,1127125,Futures,CNXBAN,450
12695,1/1/2013 11:06,NFO,31-Jan-13,12697,12695,12695.45,1127125,Futures,CNXBAN,675
12694.15,1/1/2013 11:07,NFO,31-Jan-13,12699.5,12694.15,12695,1127100,Futures,CNXBAN,1100
12694.1,1/1/2013 11:08,NFO,31-Jan-13,12697,12694.05,12694.15,1127100,Futures,CNXBAN,200
12694.4,1/1/2013 11:09,NFO,31-Jan-13,12695,12694.1,12694.1,1127100,Futures,CNXBAN,500
12694.95,1/1/2013 11:10,NFO,31-Jan-13,12698,12694.05,12694.4,1127100,Futures,CNXBAN,425
12699,1/1/2013 11:11,NFO,31-Jan-13,12699,12694.95,12694.95,1127325,Futures,CNXBAN,500
12696.25,1/1/2013 11:12,NFO,31-Jan-13,12699.95,12696.1,12699,1127325,Futures,CNXBAN,625
12696.8,1/1/2013 11:13,NFO,31-Jan-13,12699,12696.25,12696.25,1127325,Futures,CNXBAN,300
12696,1/1/2013 11:14,NFO,31-Jan-13,12697,12696,12696.8,1127925,Futures,CNXBAN,175
12704,1/1/2013 11:15,NFO,31-Jan-13,12704,12696,12696,1127925,Futures,CNXBAN,1650
12701,1/1/2013 11:16,NFO,31-Jan-13,12704,12701,12704,1127075,Futures,CNXBAN,825
12703,1/1/2013 11:17,NFO,31-Jan-13,12704,12700,12701,1127075,Futures,CNXBAN,1700
12701,1/1/2013 11:18,NFO,31-Jan-13,12703.9,12701,12703,1127075,Futures,CNXBAN,575
12700,1/1/2013 11:19,NFO,31-Jan-13,12702.85,12700,12701,1127075,Futures,CNXBAN,450
12700,1/1/2013 11:20,NFO,31-Jan-13,12702.35,12700,12700,1127950,Futures,CNXBAN,900
12703,1/1/2013 11:21,NFO,31-Jan-13,12704,12700,12700,1127950,Futures,CNXBAN,675
12701.05,1/1/2013 11:22,NFO,31-Jan-13,12704.85,12701,12703,1128800,Futures,CNXBAN,2350
12704,1/1/2013 11:23,NFO,31-Jan-13,12704,12701,12701.05,1128800,Futures,CNXBAN,1100
12704.85,1/1/2013 11:24,NFO,31-Jan-13,12704.85,12702,12704,1128800,Futures,CNXBAN,775
12706.95,1/1/2013 11:25,NFO,31-Jan-13,12709,12704,12704,1130725,Futures,CNXBAN,4650
12710,1/1/2013 11:26,NFO,31-Jan-13,12710,12706.5,12706.95,1130725,Futures,CNXBAN,3725
12710,1/1/2013 11:27,NFO,31-Jan-13,12715.95,12705,12708,1130725,Futures,CNXBAN,12350
12709,1/1/2013 11:28,NFO,31-Jan-13,12710,12707.5,12707.5,1133675,Futures,CNXBAN,2900
12714.75,1/1/2013 11:29,NFO,31-Jan-13,12714.75,12708,12709,1133675,Futures,CNXBAN,2125
12713,1/1/2013 11:30,NFO,31-Jan-13,12714.5,12708,12713,1133675,Futures,CNXBAN,3875
12710.35,1/1/2013 11:31,NFO,31-Jan-13,12714.5,12709,12714.25,1133075,Futures,CNXBAN,2000
12709,1/1/2013 11:32,NFO,31-Jan-13,12712,12708,12710.35,1133075,Futures,CNXBAN,2700
12713.85,1/1/2013 11:33,NFO,31-Jan-13,12713.85,12707.4,12709,1133075,Futures,CNXBAN,1525
12713,1/1/2013 11:34,NFO,31-Jan-13,12713.85,12710,12713.85,1134375,Futures,CNXBAN,525
12711,1/1/2013 11:35,NFO,31-Jan-13,12713,12709.05,12713,1134375,Futures,CNXBAN,1075
12714.6,1/1/2013 11:36,NFO,31-Jan-13,12714.6,12712,12712,1134375,Futures,CNXBAN,2300
12708,1/1/2013 11:37,NFO,31-Jan-13,12714.75,12708,12714.6,1134375,Futures,CNXBAN,1300
12710,1/1/2013 11:38,NFO,31-Jan-13,12710,12705,12708,1136775,Futures,CNXBAN,675
12706.05,1/1/2013 11:39,NFO,31-Jan-13,12710,12705.6,12710,1136775,Futures,CNXBAN,3725
12704.5,1/1/2013 11:40,NFO,31-Jan-13,12708.9,12704.3,12706.05,1139850,Futures,CNXBAN,2450
12707,1/1/2013 11:41,NFO,31-Jan-13,12707,12705,12705,1139850,Futures,CNXBAN,1425
12709,1/1/2013 11:42,NFO,31-Jan-13,12709,12705.6,12707,1139850,Futures,CNXBAN,700
12705.05,1/1/2013 11:43,NFO,31-Jan-13,12710,12705.05,12709,1140975,Futures,CNXBAN,825
12705.05,1/1/2013 11:44,NFO,31-Jan-13,12705.6,12705,12705.05,1140975,Futures,CNXBAN,550
12705.15,1/1/2013 11:45,NFO,31-Jan-13,12709,12705.05,12705.05,1140975,Futures,CNXBAN,375
12704.65,1/1/2013 11:46,NFO,31-Jan-13,12707,12704.3,12705.15,1140975,Futures,CNXBAN,700
12704.2,1/1/2013 11:47,NFO,31-Jan-13,12706,12704.15,12704.65,1140425,Futures,CNXBAN,1175
12707,1/1/2013 11:48,NFO,31-Jan-13,12707,12704.35,12705,1140425,Futures,CNXBAN,450
12704.7,1/1/2013 11:49,NFO,31-Jan-13,12707.95,12704.6,12707,1140525,Futures,CNXBAN,475
12704.2,1/1/2013 11:50,NFO,31-Jan-13,12707.95,12704.2,12704.7,1140525,Futures,CNXBAN,450
12705,1/1/2013 11:51,NFO,31-Jan-13,12708.65,12704.2,12704.25,1140525,Futures,CNXBAN,600
12699.95,1/1/2013 11:52,NFO,31-Jan-13,12706,12698.15,12705,1140150,Futures,CNXBAN,3175
12702.45,1/1/2013 11:53,NFO,31-Jan-13,12707.25,12698.05,12699.95,1140150,Futures,CNXBAN,525
12698.7,1/1/2013 11:54,NFO,31-Jan-13,12704.95,12698.7,12702.45,1140150,Futures,CNXBAN,950
12700.55,1/1/2013 11:55,NFO,31-Jan-13,12702,12698.7,12700,1139725,Futures,CNXBAN,325
12700.7,1/1/2013 11:56,NFO,31-Jan-13,12704,12700.25,12700.55,1139725,Futures,CNXBAN,1375
12700,1/1/2013 11:57,NFO,31-Jan-13,12701,12700,12700.7,1139725,Futures,CNXBAN,400
12706.45,1/1/2013 11:58,NFO,31-Jan-13,12706.55,12700,12700,1139700,Futures,CNXBAN,850
12700.7,1/1/2013 11:59,NFO,31-Jan-13,12706.45,12700.7,12706.45,1139700,Futures,CNXBAN,125
12701,1/1/2013 12:00,NFO,31-Jan-13,12701.15,12700.7,12700.7,1139700,Futures,CNXBAN,175
12703.35,1/1/2013 12:01,NFO,31-Jan-13,12703.35,12700,12701,1139700,Futures,CNXBAN,275
12704.6,1/1/2013 12:02,NFO,31-Jan-13,12704.6,12700.35,12703.35,1139975,Futures,CNXBAN,475
12700.25,1/1/2013 12:03,NFO,31-Jan-13,12704.6,12700.25,12704.6,1139975,Futures,CNXBAN,525
12696.15,1/1/2013 12:04,NFO,31-Jan-13,12700.25,12696.05,12700.25,1140575,Futures,CNXBAN,1125
12701.9,1/1/2013 12:05,NFO,31-Jan-13,12701.9,12695.05,12697,1140575,Futures,CNXBAN,2075
12702.8,1/1/2013 12:06,NFO,31-Jan-13,12702.8,12701,12701.9,1140575,Futures,CNXBAN,450
12701,1/1/2013 12:07,NFO,31-Jan-13,12701,12696.15,12701,1140575,Futures,CNXBAN,475
12701.05,1/1/2013 12:08,NFO,31-Jan-13,12701.05,12700.05,12701,1139925,Futures,CNXBAN,600
12705,1/1/2013 12:09,NFO,31-Jan-13,12705,12701.05,12701.05,1139925,Futures,CNXBAN,600
12704.95,1/1/2013 12:10,NFO,31-Jan-13,12706.6,12704.95,12705,1140750,Futures,CNXBAN,650
12706.9,1/1/2013 12:11,NFO,31-Jan-13,12706.95,12703.85,12704.95,1140750,Futures,CNXBAN,300
12704,1/1/2013 12:12,NFO,31-Jan-13,12708,12703.85,12706.9,1140750,Futures,CNXBAN,650
12703.95,1/1/2013 12:13,NFO,31-Jan-13,12708,12703.95,12704,1140750,Futures,CNXBAN,1900
12704,1/1/2013 12:14,NFO,31-Jan-13,12704,12702.9,12703.95,1141525,Futures,CNXBAN,1275
12704,1/1/2013 12:15,NFO,31-Jan-13,12704,12702.05,12703,1141525,Futures,CNXBAN,225
12703.55,1/1/2013 12:16,NFO,31-Jan-13,12706.95,12702.5,12704,1141525,Futures,CNXBAN,1100
12710,1/1/2013 12:17,NFO,31-Jan-13,12711,12703.55,12703.55,1141950,Futures,CNXBAN,2900
12710.9,1/1/2013 12:18,NFO,31-Jan-13,12711,12710,12710,1141950,Futures,CNXBAN,1025
12710,1/1/2013 12:19,NFO,31-Jan-13,12710.9,12710,12710.9,1141950,Futures,CNXBAN,475
12708.3,1/1/2013 12:20,NFO,31-Jan-13,12710.7,12708.05,12710,1143250,Futures,CNXBAN,1775
12710.7,1/1/2013 12:21,NFO,31-Jan-13,12710.7,12708,12708.3,1143250,Futures,CNXBAN,1050
12708,1/1/2013 12:22,NFO,31-Jan-13,12711,12708,12710.7,1144875,Futures,CNXBAN,2600
12710.8,1/1/2013 12:23,NFO,31-Jan-13,12710.8,12707,12708,1144875,Futures,CNXBAN,1375
12710,1/1/2013 12:24,NFO,31-Jan-13,12711,12709,12710.8,1144875,Futures,CNXBAN,2775
12708.3,1/1/2013 12:25,NFO,31-Jan-13,12710.8,12708,12710,1144875,Futures,CNXBAN,750
12709.95,1/1/2013 12:26,NFO,31-Jan-13,12710,12708,12708.3,1147775,Futures,CNXBAN,200
12709.95,1/1/2013 12:27,NFO,31-Jan-13,12710.95,12709.95,12709.95,1147775,Futures,CNXBAN,500
12710.8,1/1/2013 12:28,NFO,31-Jan-13,12710.8,12708,12709.95,1147775,Futures,CNXBAN,1625
12710,1/1/2013 12:29,NFO,31-Jan-13,12710.9,12708,12710.8,1148875,Futures,CNXBAN,350
12710.95,1/1/2013 12:30,NFO,31-Jan-13,12711,12708.65,12710,1148875,Futures,CNXBAN,1525
12712.25,1/1/2013 12:31,NFO,31-Jan-13,12712.25,12710.95,12710.95,1146625,Futures,CNXBAN,5600
12718.6,1/1/2013 12:32,NFO,31-Jan-13,12719.9,12712.25,12712.25,1146625,Futures,CNXBAN,7225
12729,1/1/2013 12:33,NFO,31-Jan-13,12735,12719,12719.5,1146625,Futures,CNXBAN,32550
12730.1,1/1/2013 12:34,NFO,31-Jan-13,12735,12729,12729,1146625,Futures,CNXBAN,11750
12728.9,1/1/2013 12:35,NFO,31-Jan-13,12732,12723.1,12730.55,1148875,Futures,CNXBAN,4900
12729.9,1/1/2013 12:36,NFO,31-Jan-13,12732,12725.2,12728.9,1148875,Futures,CNXBAN,4350
12732,1/1/2013 12:37,NFO,31-Jan-13,12732,12726.45,12729.9,1148450,Futures,CNXBAN,2850
12730,1/1/2013 12:38,NFO,31-Jan-13,12732.9,12727.95,12732.9,1148450,Futures,CNXBAN,4200
12733.95,1/1/2013 12:39,NFO,31-Jan-13,12738.05,12730,12731.95,1148450,Futures,CNXBAN,9625
12736.9,1/1/2013 12:40,NFO,31-Jan-13,12737.2,12732.85,12734,1151150,Futures,CNXBAN,3150
12738.1,1/1/2013 12:41,NFO,31-Jan-13,12738.1,12734,12735,1151150,Futures,CNXBAN,2225
12744,1/1/2013 12:42,NFO,31-Jan-13,12744.9,12737,12738,1151150,Futures,CNXBAN,12275
12750,1/1/2013 12:43,NFO,31-Jan-13,12750.1,12744,12744,1151150,Futures,CNXBAN,29025
12746.55,1/1/2013 12:44,NFO,31-Jan-13,12750.1,12745.45,12750,1155750,Futures,CNXBAN,6125
12749.9,1/1/2013 12:45,NFO,31-Jan-13,12750,12745,12746.55,1155750,Futures,CNXBAN,2500
12755.1,1/1/2013 12:46,NFO,31-Jan-13,12756,12748.95,12750,1160525,Futures,CNXBAN,9725
12752.1,1/1/2013 12:47,NFO,31-Jan-13,12758,12752,12755.1,1160525,Futures,CNXBAN,7275
12753,1/1/2013 12:48,NFO,31-Jan-13,12755,12750.05,12752.1,1160525,Futures,CNXBAN,1775
12753.05,1/1/2013 12:49,NFO,31-Jan-13,12755,12751,12753,1160075,Futures,CNXBAN,3950
12754,1/1/2013 12:50,NFO,31-Jan-13,12759.5,12753,12754.05,1160075,Futures,CNXBAN,5300
12757.7,1/1/2013 12:51,NFO,31-Jan-13,12759.5,12755.1,12757,1160075,Futures,CNXBAN,2750
12758.1,1/1/2013 12:52,NFO,31-Jan-13,12762.15,12755.1,12758.55,1159850,Futures,CNXBAN,7725
12754,1/1/2013 12:53,NFO,31-Jan-13,12761.4,12753.2,12758.1,1159850,Futures,CNXBAN,3100
12755,1/1/2013 12:54,NFO,31-Jan-13,12755,12749.9,12754,1159850,Futures,CNXBAN,4300
12751.25,1/1/2013 12:55,NFO,31-Jan-13,12755,12751.1,12755,1161375,Futures,CNXBAN,1800
12748.3,1/1/2013 12:56,NFO,31-Jan-13,12751.25,12748,12751.25,1161375,Futures,CNXBAN,1875
12740.05,1/1/2013 12:57,NFO,31-Jan-13,12750,12740.05,12748.3,1161375,Futures,CNXBAN,3975
12743,1/1/2013 12:58,NFO,31-Jan-13,12743,12738,12741.7,1161375,Futures,CNXBAN,3950
12745,1/1/2013 12:59,NFO,31-Jan-13,12747,12740,12740,1160075,Futures,CNXBAN,6150
12745,1/1/2013 13:00,NFO,31-Jan-13,12748.3,12745,12745,1160075,Futures,CNXBAN,3300
12745,1/1/2013 13:01,NFO,31-Jan-13,12747,12745,12745,1159450,Futures,CNXBAN,1525
12741.6,1/1/2013 13:02,NFO,31-Jan-13,12745,12740.1,12745,1159450,Futures,CNXBAN,475
12747.95,1/1/2013 13:03,NFO,31-Jan-13,12747.95,12741.5,12741.6,1159450,Futures,CNXBAN,475
12755.65,1/1/2013 13:04,NFO,31-Jan-13,12758,12746.95,12747.95,1160925,Futures,CNXBAN,3550
12761.8,1/1/2013 13:05,NFO,31-Jan-13,12761.8,12755,12755.65,1160925,Futures,CNXBAN,3975
12760.2,1/1/2013 13:06,NFO,31-Jan-13,12764,12760,12761.95,1160925,Futures,CNXBAN,3775
12761.9,1/1/2013 13:07,NFO,31-Jan-13,12762,12758,12760.2,1161275,Futures,CNXBAN,1325
12760.1,1/1/2013 13:08,NFO,31-Jan-13,12762,12758,12761.75,1161275,Futures,CNXBAN,1925
12760,1/1/2013 13:09,NFO,31-Jan-13,12760.5,12758.6,12760.1,1161275,Futures,CNXBAN,2225
12760,1/1/2013 13:10,NFO,31-Jan-13,12760.5,12758,12760,1163025,Futures,CNXBAN,775
12758.35,1/1/2013 13:11,NFO,31-Jan-13,12761,12758.2,12760,1163025,Futures,CNXBAN,2650
12755.85,1/1/2013 13:12,NFO,31-Jan-13,12760,12755.85,12758.35,1163025,Futures,CNXBAN,1000
12750,1/1/2013 13:13,NFO,31-Jan-13,12756.05,12750,12756.05,1163175,Futures,CNXBAN,3875
12746.95,1/1/2013 13:14,NFO,31-Jan-13,12750,12746.95,12750,1163175,Futures,CNXBAN,2450
12752,1/1/2013 13:15,NFO,31-Jan-13,12753.9,12746.95,12746.95,1163175,Futures,CNXBAN,2125
12751,1/1/2013 13:16,NFO,31-Jan-13,12752,12750.25,12752,1165150,Futures,CNXBAN,750
12747.45,1/1/2013 13:17,NFO,31-Jan-13,12753,12747.45,12751,1165150,Futures,CNXBAN,1550
12752.1,1/1/2013 13:18,NFO,31-Jan-13,12753.5,12747.45,12747.45,1165150,Futures,CNXBAN,2000
12749.35,1/1/2013 13:19,NFO,31-Jan-13,12752.1,12749.05,12752.1,1164550,Futures,CNXBAN,1075
12749,1/1/2013 13:20,NFO,31-Jan-13,12752.85,12749,12749.35,1164550,Futures,CNXBAN,1000
12753,1/1/2013 13:21,NFO,31-Jan-13,12753,12748.3,12749,1164550,Futures,CNXBAN,550
12755,1/1/2013 13:22,NFO,31-Jan-13,12755,12750,12753,1164925,Futures,CNXBAN,1475
12755,1/1/2013 13:23,NFO,31-Jan-13,12755.7,12753.05,12755,1164925,Futures,CNXBAN,1075
12755.3,1/1/2013 13:24,NFO,31-Jan-13,12755.3,12755,12755,1164925,Futures,CNXBAN,400
12754,1/1/2013 13:25,NFO,31-Jan-13,12755.3,12750,12755.3,1164925,Futures,CNXBAN,1150
12751.35,1/1/2013 13:26,NFO,31-Jan-13,12755,12750,12754,1165075,Futures,CNXBAN,1300
12743,1/1/2013 13:27,NFO,31-Jan-13,12754.9,12743,12752.3,1165075,Futures,CNXBAN,3875
12751.3,1/1/2013 13:28,NFO,31-Jan-13,12751.3,12742,12742.6,1165075,Futures,CNXBAN,3450
12744,1/1/2013 13:29,NFO,31-Jan-13,12751.4,12742.1,12751.3,1165225,Futures,CNXBAN,600
12740,1/1/2013 13:30,NFO,31-Jan-13,12745.9,12738.1,12744,1165225,Futures,CNXBAN,3650
12736,1/1/2013 13:31,NFO,31-Jan-13,12741.35,12736,12741.35,1165300,Futures,CNXBAN,2675
12735.1,1/1/2013 13:32,NFO,31-Jan-13,12739,12735,12736,1165300,Futures,CNXBAN,3525
12738.4,1/1/2013 13:33,NFO,31-Jan-13,12743.1,12735.1,12735.1,1165300,Futures,CNXBAN,1525
12740.15,1/1/2013 13:34,NFO,31-Jan-13,12744,12738.4,12738.4,1166025,Futures,CNXBAN,1250
12743,1/1/2013 13:35,NFO,31-Jan-13,12744,12739.5,12740.15,1166025,Futures,CNXBAN,750
12743.95,1/1/2013 13:36,NFO,31-Jan-13,12743.95,12742.85,12743,1166025,Futures,CNXBAN,2025
12743.75,1/1/2013 13:37,NFO,31-Jan-13,12744.95,12742.3,12744,1168900,Futures,CNXBAN,1525
12743.75,1/1/2013 13:38,NFO,31-Jan-13,12746,12743.75,12743.75,1168900,Futures,CNXBAN,1375
12745,1/1/2013 13:39,NFO,31-Jan-13,12745.9,12743.75,12743.75,1168900,Futures,CNXBAN,875
12745.5,1/1/2013 13:40,NFO,31-Jan-13,12746.95,12745,12745,1171400,Futures,CNXBAN,1175
12744.1,1/1/2013 13:41,NFO,31-Jan-13,12746,12744.1,12745.5,1171400,Futures,CNXBAN,700
12739,1/1/2013 13:42,NFO,31-Jan-13,12745,12739,12744.1,1171400,Futures,CNXBAN,625
12741.3,1/1/2013 13:43,NFO,31-Jan-13,12741.95,12738,12739,1172050,Futures,CNXBAN,600
12748.85,1/1/2013 13:44,NFO,31-Jan-13,12748.85,12742,12742,1172050,Futures,CNXBAN,900
12749.2,1/1/2013 13:45,NFO,31-Jan-13,12751.9,12748.8,12748.85,1172050,Futures,CNXBAN,1325
12749,1/1/2013 13:46,NFO,31-Jan-13,12750,12748.8,12749.2,1172050,Futures,CNXBAN,350
12747.5,1/1/2013 13:47,NFO,31-Jan-13,12749,12745.55,12749,1173075,Futures,CNXBAN,450
12741.95,1/1/2013 13:48,NFO,31-Jan-13,12747.5,12740.05,12747.5,1173075,Futures,CNXBAN,1675
12741.85,1/1/2013 13:49,NFO,31-Jan-13,12741.95,12739.3,12741.95,1173775,Futures,CNXBAN,1450
12741.05,1/1/2013 13:50,NFO,31-Jan-13,12749,12741.05,12741.85,1173775,Futures,CNXBAN,1125
12745,1/1/2013 13:51,NFO,31-Jan-13,12746,12741.05,12741.05,1173775,Futures,CNXBAN,775
12752,1/1/2013 13:52,NFO,31-Jan-13,12754.9,12744.3,12745,1173775,Futures,CNXBAN,2225
12750.1,1/1/2013 13:53,NFO,31-Jan-13,12752,12750.1,12752,1174925,Futures,CNXBAN,250
12754.5,1/1/2013 13:54,NFO,31-Jan-13,12755.85,12748.5,12750.1,1174925,Futures,CNXBAN,1650
12753,1/1/2013 13:55,NFO,31-Jan-13,12757.2,12751.35,12754.5,1174925,Futures,CNXBAN,1400
12752.9,1/1/2013 13:56,NFO,31-Jan-13,12755.3,12751.05,12753.95,1175975,Futures,CNXBAN,2475
12753,1/1/2013 13:57,NFO,31-Jan-13,12754,12753,12753.85,1175975,Futures,CNXBAN,825
12751.5,1/1/2013 13:58,NFO,31-Jan-13,12754,12751.5,12753,1175975,Futures,CNXBAN,875
12756.9,1/1/2013 13:59,NFO,31-Jan-13,12756.9,12750.05,12751.5,1177250,Futures,CNXBAN,2550
12754.25,1/1/2013 14:00,NFO,31-Jan-13,12756.9,12751.65,12756.9,1177250,Futures,CNXBAN,1825
12750,1/1/2013 14:01,NFO,31-Jan-13,12756,12750,12755,1178775,Futures,CNXBAN,1525
12749,1/1/2013 14:02,NFO,31-Jan-13,12750,12748.5,12750,1178775,Futures,CNXBAN,1550
12752.5,1/1/2013 14:03,NFO,31-Jan-13,12752.5,12747.15,12749,1178775,Futures,CNXBAN,600
12749.95,1/1/2013 14:04,NFO,31-Jan-13,12752.5,12748.15,12752.5,1178775,Futures,CNXBAN,900
12744.85,1/1/2013 14:05,NFO,31-Jan-13,12749.95,12738.3,12749.95,1180325,Futures,CNXBAN,4650
12738.4,1/1/2013 14:06,NFO,31-Jan-13,12744.9,12738.4,12744.85,1180325,Futures,CNXBAN,3100
